Observation_id,Subject,Behaviour,Total_duration_.s.,Time_vis,Anemone,Reef,Bleached_Status,Heatwave_Status,Date,Breeding.Non.Breeding,Behavioural_Category,Behaviours_per_second,Count,N_fish,Bleached_Overall,Anemone_Area,Average_pH,Average_Salinity,Average_Conductivity,Average_Lux,Day_Temp,Lunar_Range_T,Lunar_Mean_T,Lunar_Max_T,ThermalExposure
B32_20230319_Non-Bleached_Before,Rank 2,Chase - defence,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Cleaning,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Maintenance,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Flees,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Flick - aggressive,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Flick - defence,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Follows,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Neutral - Unidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Guards,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Defence,0.009986655,8,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Head down display,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Jerk - aggressive,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Jerk - defence,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Massage Anemone,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Maintenance,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Meeting,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Neutral - Bidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Moving Away,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,S-Bend,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 2,Soft Touch,1064.33,801.069,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Neutral - Bidirectional,0.001248332,1,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Aerate,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Maintenance,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Aggressive Display,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Aggressive Display,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Approach,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Neutral - Unidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Associate,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Neutral - Bidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Bite,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Bite Anemone,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Maintenance,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Body Shake,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,C-Bend,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Chase - aggressive,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Chase - defence,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Cleaning,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Maintenance,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Flees,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Flick - aggressive,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Flick - defence,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Follows,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Neutral - Unidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Guards,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Head down display,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Jerk - aggressive,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Jerk - defence,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Massage Anemone,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Maintenance,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Meeting,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Neutral - Bidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Moving Away,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,S-Bend,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230319_Non-Bleached_Before,Rank 3,Soft Touch,1064.33,0,B32,FRBlocks,Non-bleached,Before,19/03/2023, Non-breeding,Neutral - Bidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,31.61333333,1.022,31.941,32.495,8327.720667
B32_20230608_Non-Bleached_Before,Rank 1,Aerate,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Maintenance,0.031114603,36,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Aggressive Display,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive Display,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Approach,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Neutral - Unidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Associate,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Neutral - Bidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Bite,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Bite Anemone,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Maintenance,0.001728589,2,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Body Shake,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,C-Bend,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Chase - aggressive,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Chase - defence,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Defence,0.002592884,3,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Cleaning,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Maintenance,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Flees,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Flick - aggressive,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Flick - defence,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Follows,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Neutral - Unidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Guards,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Defence,0.025928836,30,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Head down display,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Jerk - aggressive,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Jerk - defence,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Defence,0.002592884,3,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Massage Anemone,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Maintenance,0.012964418,15,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Meeting,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Neutral - Bidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Moving Away,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,S-Bend,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 1,Soft Touch,896.098,1157.013,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Neutral - Bidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Aerate,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Maintenance,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Aggressive Display,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive Display,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Approach,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Neutral - Unidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Associate,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Neutral - Bidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Bite,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Bite Anemone,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Maintenance,0.007222347,7,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Body Shake,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,C-Bend,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Chase - aggressive,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Chase - defence,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Defence,0.002063528,2,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Cleaning,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Maintenance,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Flees,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Flick - aggressive,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Flick - defence,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Follows,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Neutral - Unidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Guards,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Defence,0.014444694,14,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Head down display,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Defence,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Jerk - aggressive,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Jerk - defence,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Defence,0.003095292,3,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Massage Anemone,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Maintenance,0.001031764,1,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Meeting,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Neutral - Bidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Moving Away,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Submissive,0.001031764,1,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,S-Bend,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 2,Soft Touch,896.098,969.214,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Neutral - Bidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 3,Aerate,896.098,0,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Maintenance,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 3,Aggressive Display,896.098,0,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive Display,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 3,Approach,896.098,0,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Neutral - Unidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 3,Associate,896.098,0,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Neutral - Bidirectional,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 3,Bite,896.098,0,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 3,Bite Anemone,896.098,0,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Maintenance,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 3,Body Shake,896.098,0,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 3,C-Bend,896.098,0,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Submissive,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
B32_20230608_Non-Bleached_Before,Rank 3,Chase - aggressive,896.098,0,B32,FRBlocks,Bleached,During,08/06/2023, Non-breeding,Aggressive - Overt,0,0,2,TRUE,7762.875447,8.089411765,47.27042857,-81.74235294,14823.00235,30.65,1.015,30.817,31.6,70105.04867
